star_id,ra,dec,teff,logg,fe_h,snr,chi2,vbroad,rv_scatter,rv,fiber,field_id,survey,n_elements,z_max,z_max_signed,element_max,family_max,z_second,element_second,n_discrepant,n_active,n_active_same_sign,n_quiet,z_rest_rms,z_background_rms,contrast,family_mean_z,n_family_active,n_family_siblings,classification,reason,n_elements_all,z_C_excluded,z_N_excluded,n_used,chi2_reduced,chi2_leave_one_out,z_sum_abs,z_C,z_N,z_O,z_Na,z_Mg,z_Al,z_Si,z_K,z_Ca,z_Ti,z_TiII,z_V,z_Cr,z_Mn,z_Co,z_Ni,z_Ce,pass_snr,pass_chi2,pass_ruwe,pass_rv_scatter,pass_vbroad,pass_metallicity,cool_star_caveat,pass_population,pass_n_elements,pass_pipeline_flags,element_caveat,caveated_element,resolution_trusted,resolution_note,needs_high_resolution_confirmation,vet_pass,vet_reasons,vet_untested,element_flag_rate,pass_element_rate,field_flag_ratio,pass_field_rate,pass_rv_window,rv_window_reason,rv_window_untested,pass_fiber_window,fiber_window_reason,fiber_window_untested,rv_flag_ratio,pass_rv_rate,fiber_flag_ratio,pass_fiber_rate,rvscatter_flag_ratio,pass_rvscatter_rate
2M23053876+1410049,346.411528,14.168047,4997.197,4.463906,-0.12559,124.64117,2.7889454,3.3185625,0.042117033,4.7606854,76.0,087-41_MGA,APOGEE,12,6.902375253571469,6.902375253571469,O,alpha,5.859255783109547,V,2,3,0,9,2.061756314908243,1.1148251787074739,6.191441838059371,1.0335558226778943,1,4,SPARSE,single-element excursion with a quiet background,12,-2.090079605042069,,12,7.866834521984998,4.250839102064018,21.946403495742288,-2.090079605042069,,6.902375253571469,0.9396897051107176,-2.2790041315170684,-1.6797710753862678,-0.14138304259488316,-0.6439098402883321,0.4923587616154786,-1.2214773549841471,,-5.859255783109547,0.8085083837465039,0.8271425524746956,,-0.15152761134317758,,True,True,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,True,,ruwe(no ruwe); pipeline_flags(no flags),0.009892948347394686,True,2.221039154673927,True,True,,False,True,,False,0.8643700222392848,True,0.9934335601271429,True,0.7141554970194974,True
2M12484740+5013451,192.197532,50.22921,5184.0425,4.5279803,-0.3784,147.20895,2.9537246,2.4750273,0.041574243,-25.501177,203.00002,124+67_MGA,APOGEE,12,6.901120743293173,-6.901120743293173,Na,odd_z,1.348876011619159,Ni,1,1,0,11,0.7764923731890317,0.7764923731890317,6.901120743293173,0.3906576276586013,0,2,SPARSE,single-element excursion with a quiet background,12,-1.5710352739071793,,12,4.521484331278284,0.6029404056207346,14.306919331491393,-1.5710352739071793,,1.181527402264265,-6.901120743293173,0.13012416731507315,0.46752800957097307,0.6152547442365812,0.3137872457462295,0.9493392592260684,0.15567162558859307,,0.5291180644458364,-0.9777686184040683,-0.7368034397813715,,1.348876011619159,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,0.9086069269120611,True,True,,False,True,,False,1.1354205464397984,True,1.0298334921280554,True,0.7141554970194974,True
2M16135743+3255188,243.489303,32.921909,5295.9565,4.514781,-0.31259,134.89432,2.9054272,2.1815743,0.0744587,-67.81724,181.0,053+46_MGA,APOGEE,12,6.900798289155927,-6.900798289155927,Na,odd_z,3.329271510301085,O,1,2,0,10,1.2947121035388798,1.2947121035388798,5.329986697655598,0.21119468007608694,0,2,SPARSE,single-element excursion with a quiet background,12,-0.04956634774771025,,12,5.505007564097345,1.6762794310500708,17.52142396169058,-0.04956634774771025,,3.329271510301085,-6.900798289155927,-1.1583599115666972,0.0393928750155939,-1.305773679684212,0.38299648513657997,-0.4118788423793243,-0.990042455335979,,1.1646280152233282,-0.12173315501865187,1.1460840710364013,,-0.5704646718368007,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,1.4183132517651686,True,True,,False,True,,False,1.3225358158642941,True,1.0298334921280554,True,0.7599836572560427,True
2M02070584+0015545,31.774373,0.265147,5640.6196,4.4593406,-0.11473,149.06694,4.2117248,1.5084815,0.04479182,6.4496365,235.00002,161-57,APOGEE,12,6.900505172553002,6.900505172553002,Al,odd_z,1.8841198083685053,O,1,1,0,11,0.9119820835331071,0.9119820835331071,6.900505172553002,0.4703673593302984,0,2,SPARSE,single-element excursion with a quiet background,12,0.4996517884892937,-1.3994317575388757,12,4.730483013664166,0.8317113206853871,15.812248072600354,0.4996517884892937,-1.3994317575388757,1.8841198083685053,-0.5349958484109995,0.39763265551347166,6.900505172553002,-1.1398272659349766,-0.40573887024959726,0.9743818995096946,0.6809733203950425,,0.6651400553549361,-0.480546957114789,-0.6794548807405016,,-1.0689313384548382,,True,False,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,False,fit chi2 > 4.0,ruwe(no ruwe); pipeline_flags(no flags),0.0024941745059117977,True,1.5241148451428124,True,True,,False,False,"Al over-dense in fiber [231, 251]: 5.6x other elements, p=1.4e-05 — instrumental (telluric / bad-pixel) footprint, not a stellar anomaly",False,0.8643700222392848,True,0.9892977154817607,True,0.7141554970194974,True
2M01431423+1503306,25.809313,15.058521,5813.187,4.1897354,0.090968,146.92221,2.8007865,19.431215,1.1865628,1.9150741,237.7355,141-47_MGA,APOGEE,12,6.899584584190727,-6.899584584190727,Cr,fe_peak,1.9429935222265937,Na,1,1,0,11,1.1829566883872742,1.1829566883872742,5.832491292303302,0.9793489612644709,0,3,SPARSE,single-element excursion with a quiet background,12,2.1984000349524733,,12,5.249793268917032,1.3993865266001866,17.166191502307925,2.1984000349524733,,-1.6121087590337053,1.9429935222265937,0.08012913380136777,-1.9290981382773076,0.7445971996736026,-0.576673741323225,-0.24155603795423555,0.20140350203374877,,-0.28976344171192264,-6.899584584190727,0.7263385434420098,,-1.92194489863948,,True,True,True,False,False,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,False,RV scatter > 1.0 km/s (spectroscopic binary); line broadening > 15.0 km/s,ruwe(no ruwe); pipeline_flags(no flags),0.016254955251268025,True,0.8864457823532303,True,True,,False,True,,False,0.936849240111762,True,0.9892977154817607,True,2.3917659268614138,True
2M13294305-0234449,202.429382,-2.579157,5285.1865,4.5461717,-0.25843,140.26985,4.3095307,1.5096282,0.10338546,-9.961762,102.00001,323+60_MGA,APOGEE,12,6.899332239146882,6.899332239146882,K,odd_z,2.0590209096297034,V,1,2,1,10,0.8784649722042474,0.8784649722042474,6.899332239146882,0.08182869981650842,0,2,SPARSE,single-element excursion with a quiet background,12,1.1800064760999096,-0.21084331494410125,12,4.674124427284952,0.7717007073898091,13.829582886446882,1.1800064760999096,-0.21084331494410125,0.16053741144919603,-0.1577521631222412,-0.23678329611251972,0.005905236510775658,-0.28478369632850503,6.899332239146882,-0.5981521417945085,0.48250950765709,,2.0590209096297034,0.37531866399251823,1.4044954053168766,,1.164992215386068,,True,False,True,True,True,True,False,True,True,True,two weak lines with significant blending,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,fit chi2 > 4.0,ruwe(no ruwe); pipeline_flags(no flags),0.008648016945438609,True,1.0491131527232045,True,True,,False,False,"K over-dense in fiber [101, 121]: 2.6x other elements, p=3.8e-09 — instrumental (telluric / bad-pixel) footprint, not a stellar anomaly",False,0.9724902438116658,True,1.057866698793587,True,0.7802834024300408,True
2M07591572+4628020,119.815529,46.467228,5466.581,4.5135736,-0.094121,135.37335,2.2242315,1.5048043,0.0,-30.310593,152.0,173+30_MGA,APOGEE,12,6.89916539824218,-6.89916539824218,Cr,fe_peak,2.1058488126296324,Ca,1,2,1,10,1.0459770549569771,1.0459770549569771,6.595905106662167,0.34735098028433514,0,3,SPARSE,single-element excursion with a quiet background,12,0.5243992403297919,,12,4.96943593223028,1.0940679994964713,16.172164918563244,0.5243992403297919,,-1.4859988782393783,-0.787032151538048,0.3034501839984316,0.6499906930006002,-0.1378761428621633,1.200179134407544,-2.1058488126296324,-1.5605705827922605,,-0.31949047417555426,-6.89916539824218,0.3647332211272006,,-0.3578292455502507,,True,True,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,True,,ruwe(no ruwe); pipeline_flags(no flags),0.016254955251268025,True,1.1723960347252402,True,True,,False,True,,False,1.1354205464397984,True,0.9718409489195766,True,0.9699869228940808,True
2M16205383+6421457,245.224306,64.362701,5968.448,4.19699,-0.020262,86.43281,1.0517318,7.3019686,0.0,-6.791556,286.0,CVZTILE_095+40_btx,APOGEE,12,6.898045166262038,-6.898045166262038,Cr,fe_peak,1.9633975996361148,K,1,1,0,11,1.0237751219220237,1.0237751219220237,6.737851915478984,0.48834228776442945,0,3,SPARSE,single-element excursion with a quiet background,12,-0.549751490447918,,12,4.926024801560172,1.0481155002664544,16.25890396359522,-0.549751490447918,,-0.571546063114714,-1.2606512088519717,-0.4740649287784131,-0.9687561773451224,-1.723657425474291,-1.9633975996361148,0.2929544737795552,-0.6408040570597111,,0.9454730808397874,-6.898045166262038,-0.48212055711630014,,0.03743322533720075,,True,True,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,True,,ruwe(no ruwe); pipeline_flags(no flags),0.016254955251268025,True,0.4928037569692535,True,True,,False,True,,False,0.977667418379633,True,1.0743216829542488,True,0.9699869228940808,True
2M14295627+0839044,217.484485,8.651237,5268.3506,4.5431175,-0.38302,126.98503,3.0077379,1.5282698,0.13927785,2.0096233,35.707367,000+60,APOGEE,12,6.897554040338635,-6.897554040338635,Na,odd_z,3.3362557583603887,Ca,1,2,1,10,1.2910213965736388,1.2910213965736388,5.3427108633866895,0.536590518331236,0,2,SPARSE,single-element excursion with a quiet background,12,0.1443193170894889,,12,5.492529204159356,1.6667362464109485,17.23048388175038,0.1443193170894889,,1.2020896245471129,-6.897554040338635,0.10864752441352153,-0.41687446554040364,-0.6459962766249279,0.6563065711220684,-3.3362557583603887,-1.3611258199662535,,-1.5192031553650311,0.2097795123362741,0.6990273858285775,,0.17762374730718405,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,1.057288060406762,True,True,,False,True,,False,0.936849240111762,True,1.009821386425746,True,0.8541859866311636,True
2M16524585+2850484,253.191054,28.846783,5711.0693,4.3929405,-0.532,204.85315,3.071567,1.5358188,0.011263029,8.770887,232.0,049+37_MGA,APOGEE,12,6.893132589089465,-6.893132589089465,Na,odd_z,6.40053493473691,Cr,2,2,0,10,2.18314894455229,1.0705458889888804,6.438895016074423,0.8297579778867572,0,2,SPARSE,single-element excursion with a quiet background,12,1.0958444480740746,,12,8.328567445488732,4.766139314099776,22.205114880668255,1.0958444480740746,,0.13644716835203347,-6.893132589089465,0.8905106958222164,1.0750521371628676,1.8175021389451365,-0.5844638186106469,1.6747281383623356,0.4945318365446897,,-0.014917183229126232,-6.40053493473691,0.7070537674495555,,-1.5162404723632703,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,1.2780405125796026,True,True,,False,True,,False,0.8643700222392848,True,0.9892977154817607,True,0.9699869228940808,True
2M13103616+1343087,197.650685,13.719095,5069.624,4.4523573,-0.56086,41.491024,1.0993905,3.1309056,0.06421559,-17.288248,35.849293,325+76,APOGEE,12,6.892700098413383,-6.892700098413383,Cr,fe_peak,2.678724692520704,Ca,1,2,1,10,1.323751289155793,1.323751289155793,5.20694495626072,1.0529787571814426,0,3,SPARSE,single-element excursion with a quiet background,12,0.33342791586352366,,12,5.565400573135477,1.7523174755416238,19.371145805821893,0.33342791586352366,,-0.8982671149098763,1.5869783314668082,0.6013216269954035,-1.1025957417616021,-1.6770824016437653,0.5317812026388327,-2.678724692520704,-0.24275832392718857,,1.1291416256280382,-6.892700098413383,-1.609840577933151,,0.419954067983139,,True,True,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,True,,ruwe(no ruwe); pipeline_flags(no flags),0.016254955251268025,True,0.47405578795411885,True,True,,False,True,,False,1.0884188056179507,True,1.009821386425746,True,0.7102742880195151,True
2M07524186+4331042,118.174425,43.517841,5395.229,4.531086,-0.23091,228.33057,3.2797444,1.5127251,0.12141864,-10.2171135,47.067467,176+29_MGA,APOGEE,12,6.891856944667577,-6.891856944667577,Na,odd_z,1.178661069800993,Ca,1,1,0,11,0.7183131752830896,0.7183131752830896,6.891856944667577,0.8648674597475521,0,2,SPARSE,single-element excursion with a quiet background,12,-0.764029057256997,,12,4.431117011783393,0.5159738177852746,13.751618927459468,-0.764029057256997,,-0.6389832001879462,-6.891856944667577,-0.2969844354086721,-0.9333622938949903,-0.014666372058783064,0.796372625600114,-1.178661069800993,-0.47355745500615487,,0.09639379570468355,-0.7175889426802811,-1.041509097050885,,-0.6716826953983875,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,0.9912075566313393,True,True,,False,True,,False,0.9724902438116658,True,1.009821386425746,True,0.7802834024300408,True
2M16160293+4737561,244.012227,47.632256,5185.2656,4.525919,-0.084099,129.3954,3.0861712,1.5032111,0.06662346,-25.727386,198.0,074+45_MGA,APOGEE,12,6.891453455894996,-6.891453455894996,Na,odd_z,1.3141999825519417,Mn,1,1,0,11,0.7447719377283841,0.7447719377283841,6.891453455894996,0.5933286723940389,0,2,SPARSE,single-element excursion with a quiet background,12,1.2351617765435376,,12,4.466139030522641,0.5546852392276921,13.711294269826443,1.2351617765435376,,-0.10623996210279688,-6.891453455894996,0.2913331527041154,0.4951251923011633,-0.6297111534335526,0.6915321524869145,-1.1764686725174185,0.42727805542745023,,0.0229895505882897,1.1527375410734622,1.3141999825519417,,0.5122253987443395,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,1.597550640724503,True,True,,False,True,,False,1.1354205464397984,True,1.0298334921280554,True,0.7102742880195151,True
2M01060500+0510251,16.520844,5.173643,5027.941,4.463909,-0.44715,76.49105,2.9757743,6.068062,0.0,5.7027216,2.0,K2_C8_129-57,APOGEE,12,6.89040658844829,-6.89040658844829,Na,odd_z,3.1909267474969525,Mg,1,3,1,9,1.6254556647979361,1.6254556647979361,4.239061536818262,1.4209958561929183,0,2,SPARSE,single-element excursion with a quiet background,12,0.18021780904388188,,12,6.378405854549359,2.6421061182237007,22.686465439479743,0.18021780904388188,,2.0391914915482907,-6.89040658844829,-3.1909267474969525,-1.2861649724408901,-0.10885552031925509,-1.5558267399449466,-0.7835674446393578,1.4662856120031855,,-1.2871519945495862,1.3563706539480018,1.940444272922914,,0.7812734012180735,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,1.0026007469374467,True,True,,False,True,,False,0.8643700222392848,True,0.8919082050120557,True,0.9699869228940808,True
2M21320512+1207367,323.021371,12.126865,5298.704,4.5538597,-0.36676,111.87556,2.3606412,1.5058441,0.22300278,-3.922505,168.13994,M15,APOGEE,12,6.884382238939704,-6.884382238939704,Na,odd_z,1.8653982375255584,Mn,1,1,0,11,1.0546357316546104,1.0546357316546104,6.527734678720629,0.06907720002151836,0,2,SPARSE,single-element excursion with a quiet background,12,-0.6073735224679757,,12,4.969128383594805,1.1122565264826556,16.159452136073007,-0.6073735224679757,,-0.7570606651792037,-6.884382238939704,0.8616402800758143,0.037524633761693175,0.8606852634133866,-0.10062976628134354,0.17224740075196368,1.757650596727548,,-0.6196421374708942,-1.6999424311628841,1.8653982375255584,,0.5426484847830141,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,1.1776357935396546,True,True,,False,True,,False,0.977667418379633,True,0.961505546188379,True,1.1583326202468796,True
2M17361582+5843572,264.065919,58.732582,5750.0234,4.0392,-0.029034,141.65602,2.5313373,2.5705142,0.0,0.09499282,263.0,086+34_MGA,APOGEE,12,6.884209775347215,-6.884209775347215,Cr,fe_peak,1.826668966676641,K,1,1,0,11,0.9309407516024276,0.9309407516024276,6.884209775347215,1.1223622839704381,0,3,SPARSE,single-element excursion with a quiet background,12,-0.7282961636301996,,12,4.7437918119934315,0.8666506829940928,15.505970881551317,-0.7282961636301996,,0.6811761446302655,0.1904444731077375,-0.4437200071719637,0.0636005253368667,-0.429376262355405,-1.826668966676641,-0.685564507506341,-0.9341233675075662,,-0.7871452892822213,-6.884209775347215,-1.3915567451505109,,-1.1883848174785825,,True,True,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,True,,ruwe(no ruwe); pipeline_flags(no flags),0.016254955251268025,True,1.9569995348875162,True,True,,False,True,,False,0.936849240111762,True,1.0270447903605475,True,0.9699869228940808,True
2M10185556+0426010,154.73152,4.433631,5839.9385,4.4359226,-0.059782,96.34114,2.48279,1.9701986,0.0,-0.66843086,108.0,237+48_MGA,APOGEE,12,6.882378039191361,-6.882378039191361,K,odd_z,1.4222026510706587,Mg,1,1,0,11,0.9472633375411793,0.9472633375411793,6.882378039191361,0.46951744662706946,0,2,SPARSE,single-element excursion with a quiet background,12,0.06552063862046328,,12,4.769792800957478,0.8973078306496542,16.364767495562287,0.06552063862046328,,1.236884178658279,-0.23249339788553505,-1.4222026510706587,-0.7065414953686039,-0.5994601634177893,-6.882378039191361,0.7709061067767595,0.7596682101124472,,0.24861718194481905,-1.2949890271030517,1.2659399059856766,,0.9446871380473063,,True,True,True,True,True,True,False,True,True,True,two weak lines with significant blending,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,,ruwe(no ruwe); pipeline_flags(no flags),0.008648016945438609,True,0.6793322818034102,True,True,,False,False,"K over-dense in fiber [101, 121]: 2.6x other elements, p=3.8e-09 — instrumental (telluric / bad-pixel) footprint, not a stellar anomaly",False,0.936849240111762,True,1.0859894589918033,True,0.9699869228940808,True
