target_id,name,ra,dec,kind,vtype,period_cat,mag_cat,amp_cat,source,field,gsc_bin_index,ref_number,pm_total_masyr,colour,n_det_cat,pulsator_class,mag_max_cat,band_cat
2552,IU Cas,356.1629943847656,52.34489822387695,pulsator,RRAB,0.649384,13.095,1.1100000000000012,vsx,allsky_pulsators,,,,,,rr_lyrae,12.19,V
2553,1SWASP J152304.26-385153.6,230.76699829101562,-38.8650016784668,pulsator,RRAB,0.57794,13.095,0.6300000000000008,vsx,allsky_pulsators,,,,,,rr_lyrae,12.43,V
2554,HN Cet,34.967899322509766,9.28003978729248,pulsator,RRAB/BL,0.462674,13.1,0.8999999999999986,vsx,allsky_pulsators,,,,,,rr_lyrae,12.3,V
2555,SY Ari,34.3922004699707,21.716400146484375,pulsator,RRAB,0.5666818,13.1,1.3000000000000007,vsx,allsky_pulsators,,,,,,rr_lyrae,12.1,V
2556,IW Cnc,121.2229995727539,19.753000259399414,pulsator,RRAB,0.60338,13.1,0.6999999999999993,vsx,allsky_pulsators,,,,,,rr_lyrae,12.4,V
2557,AQ Cep,125.68299865722656,86.08110046386719,pulsator,RRAB,0.6514463,13.1,1.1000000000000014,vsx,allsky_pulsators,,,,,,rr_lyrae,12.2,V
2558,V0382 Aqr,348.0379943847656,-18.923999786376953,pulsator,RRC/BL,0.307942,13.1,0.3000000000000007,vsx,allsky_pulsators,,,,,,rr_lyrae,12.6,V
2559,V0579 Peg,347.99798583984375,19.741600036621094,pulsator,RRAB,0.6902758,13.1,0.6999999999999993,vsx,allsky_pulsators,,,,,,rr_lyrae,12.4,V
2560,V1327 Tau,70.04119873046875,11.721400260925293,pulsator,RRC/BL,0.3312,13.1,0.6000000000000014,vsx,allsky_pulsators,,,,,,rr_lyrae,12.45,V
2561,V0525 Aql,304.9590148925781,-4.294939994812012,pulsator,RRAB,0.515686,13.1,1.1999999999999993,vsx,allsky_pulsators,,,,,,rr_lyrae,12.5,pg
2562,AL Vol,124.03900146484375,-66.74659729003906,pulsator,RRD,0.51721,13.1,1.0,vsx,allsky_pulsators,,,,,,rr_lyrae,12.25,V
2563,AG Tuc,13.722200393676758,-66.70800018310547,pulsator,RRAB,0.6025825,13.1035,1.0670000000000002,vsx,allsky_pulsators,,,,,,rr_lyrae,12.22,V
2564,AN Vel,121.54100036621094,-43.66469955444336,pulsator,RRAB,0.3894829,13.1045,0.9209999999999994,vsx,allsky_pulsators,,,,,,rr_lyrae,12.294,V
2565,V0866 Sgr,288.0719909667969,-26.935400009155273,pulsator,RRAB/BL,0.597342,13.106,0.5999999999999996,vsx,allsky_pulsators,,,,,,rr_lyrae,12.456,V
2566,EP Gru,350.989013671875,-53.30289840698242,pulsator,RRC,0.369712,13.11,0.4800000000000004,vsx,allsky_pulsators,,,,,,rr_lyrae,12.52,V
2567,AW Ser,241.6199951171875,15.368300437927246,pulsator,RRAB,0.597114,13.113999999999999,1.232000000000001,vsx,allsky_pulsators,,,,,,rr_lyrae,12.148,V
2568,SW Ret,52.08399963378906,-64.97720336914062,pulsator,RRD,0.3548111,13.12,0.6400000000000006,vsx,allsky_pulsators,,,,,,rr_lyrae,12.45,V
2569,NSV 3833,119.61199951171875,-12.172200202941895,pulsator,RRAB,0.4872849,13.1205,1.125,vsx,allsky_pulsators,,,,,,rr_lyrae,12.208,V
2570,IV Eri,65.31400299072266,-35.30390167236328,pulsator,RRAB,0.6627558,13.123,1.234,vsx,allsky_pulsators,,,,,,rr_lyrae,12.156,V
2571,NSV 3229,101.91500091552734,-66.997802734375,pulsator,RRAB,0.572404,13.123499999999998,0.8849999999999998,vsx,allsky_pulsators,,,,,,rr_lyrae,12.331,V
2572,V Cae,75.40689849853516,-39.1348991394043,pulsator,RRAB,0.5709138,13.1245,1.045,vsx,allsky_pulsators,,,,,,rr_lyrae,12.252,V
2573,V0589 Ser,245.4929962158203,2.7407801151275635,pulsator,RRC/BL,0.3238044,13.125,0.4499999999999993,vsx,allsky_pulsators,,,,,,rr_lyrae,12.55,V
2574,GU Oct,339.17999267578125,-78.12090301513672,pulsator,RRAB,0.639066,13.13,0.7400000000000002,vsx,allsky_pulsators,,,,,,rr_lyrae,12.41,V
2575,V0394 Her,260.6610107421875,17.884599685668945,pulsator,RRAB/BL,0.4360494,13.1315,1.383000000000001,vsx,allsky_pulsators,,,,,,rr_lyrae,12.09,V
2576,ASAS J155246-6906.3,238.19500732421875,-69.1063003540039,pulsator,RRAB,0.5564029,13.134,0.75,vsx,allsky_pulsators,,,,,,rr_lyrae,12.409,V
2577,AQ Gru,350.57501220703125,-42.0900993347168,pulsator,RRAB,0.6369076,13.1345,1.0169999999999995,vsx,allsky_pulsators,,,,,,rr_lyrae,12.276,V
2578,NSVS 15218045,100.55999755859375,-22.300100326538086,pulsator,RRAB,0.537433,13.1365,0.5709999999999997,vsx,allsky_pulsators,,,,,,rr_lyrae,12.501,V
2579,AF Her,249.90899658203125,41.11280059814453,pulsator,RRAB/BL,0.6303318,13.139999999999999,1.1199999999999992,vsx,allsky_pulsators,,,,,,rr_lyrae,12.23,V
2580,TX Mus,176.781005859375,-65.40660095214844,pulsator,RRAB,0.4732271,13.142,0.49599999999999866,vsx,allsky_pulsators,,,,,,rr_lyrae,12.544,V
2581,ASAS J193445-1549.0,293.68701171875,-15.816399574279785,pulsator,RRAB,0.5951372,13.147,1.0600000000000005,vsx,allsky_pulsators,,,,,,rr_lyrae,12.267,V
2582,V0426 Gem,109.85600280761719,22.96649932861328,pulsator,RRAB,0.52311,13.15,0.7999999999999989,vsx,allsky_pulsators,,,,,,rr_lyrae,12.4,V
2583,RT Equ,318.67999267578125,4.493680000305176,pulsator,RRAB/BL,0.44481338,13.15,1.200000000000001,vsx,allsky_pulsators,,,,,,rr_lyrae,12.2,V
2584,CS Del,307.22900390625,15.220499992370605,pulsator,RRC,0.37088,13.15,0.3000000000000007,vsx,allsky_pulsators,,,,,,rr_lyrae,13.0,pg
2585,V0793 Aql,303.84600830078125,3.352060079574585,pulsator,RRC,0.39991,13.15,0.5999999999999996,vsx,allsky_pulsators,,,,,,rr_lyrae,12.5,V
2586,V0484 Ser,238.1219940185547,10.1427001953125,pulsator,RRAB/BL,0.51139,13.15,1.4000000000000004,vsx,allsky_pulsators,,,,,,rr_lyrae,12.1,V
2587,DY Oct,112.802001953125,-84.53839874267578,pulsator,RRAB,0.558093,13.15,1.200000000000001,vsx,allsky_pulsators,,,,,,rr_lyrae,12.2,V
2588,AB Aps,229.91000366210938,-78.67729949951172,pulsator,RRAB,0.48185,13.15,1.3000000000000007,vsx,allsky_pulsators,,,,,,rr_lyrae,12.5,pg
2589,EV Aps,267.9670104980469,-77.68170166015625,pulsator,RRC,0.2834,13.15,0.5999999999999996,vsx,allsky_pulsators,,,,,,rr_lyrae,12.5,V
2590,AB Sco,251.4340057373047,-28.213699340820312,pulsator,RRAB,0.4198908,13.15,1.200000000000001,vsx,allsky_pulsators,,,,,,rr_lyrae,12.2,V
2591,AQ Lib,229.43600463867188,-24.243099212646484,pulsator,RRC,0.276382,13.15,0.5,vsx,allsky_pulsators,,,,,,rr_lyrae,12.9,pg
2592,V0450 Pav,293.9079895019531,-74.16539764404297,pulsator,RRC/BL,0.350022,13.15,0.5999999999999996,vsx,allsky_pulsators,,,,,,rr_lyrae,12.5,V
2593,SY Psc,15.637299537658691,5.395009994506836,pulsator,RRAB,0.6735549,13.155,0.870000000000001,vsx,allsky_pulsators,,,,,,rr_lyrae,12.37,V
2594,V0378 Per,58.75510025024414,32.59389877319336,pulsator,RRAB,0.398721,13.159999999999998,1.2799999999999994,vsx,allsky_pulsators,,,,,,rr_lyrae,12.17,V
2595,V0552 Her,262.54901123046875,14.376299858093262,pulsator,RRAB,0.3785192,13.161499999999998,1.3330000000000002,vsx,allsky_pulsators,,,,,,rr_lyrae,12.145,V
2596,ASAS J083443-3332.9,128.67999267578125,-33.54909896850586,pulsator,RRAB,0.5525454,13.1635,0.5950000000000006,vsx,allsky_pulsators,,,,,,rr_lyrae,12.516,V
2597,ASAS J104738-3834.5,161.9080047607422,-38.575199127197266,pulsator,RRAB,0.537457,13.165999999999999,0.9719999999999995,vsx,allsky_pulsators,,,,,,rr_lyrae,12.33,V
2598,FH Vul,310.0830078125,22.223400115966797,pulsator,RRAB,0.4054136,13.168,1.4800000000000004,vsx,allsky_pulsators,,,,,,rr_lyrae,12.078,V
2599,UZ Eri,48.44070053100586,-14.2121000289917,pulsator,RRAB,0.6486329,13.171,0.9920000000000009,vsx,allsky_pulsators,,,,,,rr_lyrae,12.325,V
2600,AF Sct,282.1109924316406,-13.963199615478516,pulsator,RRAB,0.5289744,13.171999999999999,1.1919999999999984,vsx,allsky_pulsators,,,,,,rr_lyrae,12.226,V
2601,V0347 Her,281.2409973144531,23.05430030822754,pulsator,RRAB,0.537323,13.177,1.1039999999999992,vsx,allsky_pulsators,,,,,,rr_lyrae,12.275,V
2602,V0516 Hya,137.906005859375,4.0417799949646,pulsator,RRC,0.3466172,13.18,0.6400000000000006,vsx,allsky_pulsators,,,,,,rr_lyrae,12.51,V
2603,ASAS J213502+1956.7,323.760986328125,19.944700241088867,pulsator,RRAB/BL,0.5473891,13.18,0.9400000000000013,vsx,allsky_pulsators,,,,,,rr_lyrae,12.36,V
2604,XY Eri,62.820098876953125,-13.848400115966797,pulsator,RRAB/BL,0.55425154,13.181499999999998,0.8849999999999998,vsx,allsky_pulsators,,,,,,rr_lyrae,12.389,V
2605,FF Del,306.75201416015625,19.206899642944336,pulsator,RRAB,0.6154343,13.183,0.5339999999999989,vsx,allsky_pulsators,,,,,,rr_lyrae,12.566,V
2606,IY Tau,85.59639739990234,27.94659996032715,pulsator,RRC,0.3765033,13.19,0.41999999999999993,vsx,allsky_pulsators,,,,,,rr_lyrae,12.63,V
2607,ASAS J115335-0756.1,178.39500427246094,-7.9352498054504395,pulsator,RRAB,0.748186,13.19,0.5199999999999996,vsx,allsky_pulsators,,,,,,rr_lyrae,12.58,V
2608,GR Tel,283.0929870605469,-53.16389846801758,pulsator,RRAB,0.6119177,13.193,0.9499999999999993,vsx,allsky_pulsators,,,,,,rr_lyrae,12.368,V
2609,V0374 Tel,280.1470031738281,-53.84230041503906,pulsator,RRD,0.3563601,13.194999999999999,1.1500000000000004,vsx,allsky_pulsators,,,,,,rr_lyrae,12.27,V
2610,DT Eri,66.66690063476562,-36.310001373291016,pulsator,RRAB,0.631254,13.196,0.9819999999999993,vsx,allsky_pulsators,,,,,,rr_lyrae,12.355,V
2611,IN Psc,354.156005859375,-2.212440013885498,pulsator,RRAB,0.6450427,13.2,0.6999999999999993,vsx,allsky_pulsators,,,,,,rr_lyrae,12.5,V
2612,OT Leo,174.2550048828125,-6.006720066070557,pulsator,RRC,0.4022837,13.2,0.5,vsx,allsky_pulsators,,,,,,rr_lyrae,12.6,V
2613,AG Com,186.1529998779297,24.9862003326416,pulsator,RRC,0.322432,13.2,0.5999999999999996,vsx,allsky_pulsators,,,,,,rr_lyrae,12.9,B
2614,V5839 Sgr,292.0989990234375,-18.872800827026367,pulsator,RRC/BL,0.3563567,13.2,0.5,vsx,allsky_pulsators,,,,,,rr_lyrae,12.6,V
2615,BK Col,84.1177978515625,-38.61650085449219,pulsator,RRC/BL,0.3714727,13.2,0.5,vsx,allsky_pulsators,,,,,,rr_lyrae,12.6,V
2616,DZ Oct,133.7010040283203,-83.28260040283203,pulsator,RRAB/BL,0.47786,13.2,1.3000000000000007,vsx,allsky_pulsators,,,,,,rr_lyrae,12.2,V
2617,V1304 Cen,209.73699951171875,-40.897098541259766,pulsator,RRAB,0.615901,13.2,1.3000000000000007,vsx,allsky_pulsators,,,,,,rr_lyrae,12.2,V
2618,V0606 Hya,212.60499572753906,-22.746599197387695,pulsator,RRAB/BL,0.6398808,13.2,0.6999999999999993,vsx,allsky_pulsators,,,,,,rr_lyrae,12.5,V
2619,FG Gru,350.927001953125,-41.95669937133789,pulsator,RRC,0.4424689,13.2,0.3000000000000007,vsx,allsky_pulsators,,,,,,rr_lyrae,12.7,V
2620,SZ CVn,207.6840057373047,37.61869812011719,pulsator,RRAB,0.5496643,13.200000000000001,0.9000000000000004,vsx,allsky_pulsators,,,,,,rr_lyrae,12.4,CV
2621,AI Crt,171.55799865722656,-14.06879997253418,pulsator,RRAB/BL,0.5029,13.200000000000001,1.0999999999999996,vsx,allsky_pulsators,,,,,,rr_lyrae,12.3,V
2622,V0354 Vir,175.88400268554688,2.6987900733947754,pulsator,RRAB/BL,0.59504207,13.200000000000001,0.9000000000000004,vsx,allsky_pulsators,,,,,,rr_lyrae,12.4,V
2623,V1332 Her,272.7030029296875,17.20829963684082,pulsator,RRAB/BL,0.522353,13.200000000000001,1.0999999999999996,vsx,allsky_pulsators,,,,,,rr_lyrae,12.3,V
2624,PS Gem,105.91500091552734,10.770299911499023,pulsator,RVB,72.0,8.31,0.33999999999999986,vsx,allsky_pulsators,,,,,,rv_tauri,7.24,V
2625,AC Her,277.5679931640625,21.86680030822754,pulsator,RVA,75.29,8.825,2.1500000000000004,vsx,allsky_pulsators,,,,,,rv_tauri,6.85,V
2626,IW Car,141.7220001220703,-63.63019943237305,pulsator,RVB,143.6,9.334999999999999,1.33,vsx,allsky_pulsators,,,,,,rv_tauri,7.77,V
2627,EN TrA,224.2530059814453,-68.8396987915039,pulsator,RVB,74.1,9.715,0.8900000000000006,vsx,allsky_pulsators,,,,,,rv_tauri,8.37,V
2628,V Vul,309.13299560546875,26.604000091552734,pulsator,RVA,76.07,9.8,1.6999999999999993,vsx,allsky_pulsators,,,,,,rv_tauri,8.05,V
2629,SS Gem,92.14630126953125,22.61720085144043,pulsator,RVA,89.44,9.99,1.2199999999999989,vsx,allsky_pulsators,,,,,,rv_tauri,8.48,V
2630,RU Cen,182.3489990234375,-45.426300048828125,pulsator,RVA,64.73,10.105,1.4499999999999993,vsx,allsky_pulsators,,,,,,rv_tauri,8.48,V
2631,R Sge,303.5159912109375,16.72640037536621,pulsator,RVB,70.77,10.15,2.5,vsx,allsky_pulsators,,,,,,rv_tauri,8.0,V
2632,AR Pup,120.75700378417969,-36.59659957885742,pulsator,RVB,76.32,10.4,1.3000000000000007,vsx,allsky_pulsators,,,,,,rv_tauri,8.85,V
2633,TW Cam,65.19850158691406,57.441200256347656,pulsator,RVB,87.22,10.525,1.2899999999999991,vsx,allsky_pulsators,,,,,,rv_tauri,8.98,V
2634,RV Tau,71.77799987792969,26.17930030822754,pulsator,RVB,78.731,10.9,2.1999999999999993,vsx,allsky_pulsators,,,,,,rv_tauri,8.9,V
2635,AR Sgr,284.9259948730469,-23.707399368286133,pulsator,RVA,87.1,11.000000000000002,2.4000000000000004,vsx,allsky_pulsators,,,,,,rv_tauri,8.9,V
2636,TT Oph,252.39999389648438,3.63169002532959,pulsator,RVA,60.98,11.055000000000001,1.6100000000000012,vsx,allsky_pulsators,,,,,,rv_tauri,9.35,V
2637,AI Sco,269.0769958496094,-33.8120002746582,pulsator,RVB,71.9,11.14,2.719999999999999,vsx,allsky_pulsators,,,,,,rv_tauri,8.88,V
2638,SZ Mon,102.86599731445312,-1.371109962463379,pulsator,RVA,32.672,11.215000000000002,1.3699999999999992,vsx,allsky_pulsators,,,,,,rv_tauri,9.63,V
2639,EP Lyr,289.5820007324219,27.850900650024414,pulsator,RVA,82.98,11.35,1.0999999999999996,vsx,allsky_pulsators,,,,,,rv_tauri,9.9,V
2640,DY Aql,296.62701416015625,-10.948599815368652,pulsator,RVA,131.8,11.4,2.3999999999999986,vsx,allsky_pulsators,,,,,,rv_tauri,9.3,V
2641,CT Ori,92.4916000366211,9.875530242919922,pulsator,RVA,67.29,11.450000000000001,0.9000000000000004,vsx,allsky_pulsators,,,,,,rv_tauri,10.1,V
2642,TX Oph,256.0,4.983530044555664,pulsator,RVA,135.0,11.450000000000001,1.700000000000001,vsx,allsky_pulsators,,,,,,rv_tauri,9.7,V
2643,SX Cen,185.302001953125,-49.21139907836914,pulsator,RVB,33.02,11.6,3.4000000000000004,vsx,allsky_pulsators,,,,,,rv_tauri,9.0,V
2644,QT CrA,272.302001953125,-40.20370101928711,pulsator,RVA,158.0,11.620000000000001,1.1799999999999997,vsx,allsky_pulsators,,,,,,rv_tauri,10.13,V
2645,DS Aqr,343.3210144042969,-18.591899871826172,pulsator,RVA,77.49,11.639999999999999,1.2400000000000002,vsx,allsky_pulsators,,,,,,rv_tauri,10.12,V
2646,V0641 Cen,219.7830047607422,-59.835899353027344,pulsator,RVA,166.0,11.65,1.6999999999999993,vsx,allsky_pulsators,,,,,,rv_tauri,9.9,V
2647,RT Ara,261.57598876953125,-55.232200622558594,pulsator,RV,76.69,11.65,1.1000000000000014,vsx,allsky_pulsators,,,,,,rv_tauri,10.2,V
2648,V0729 Ara,256.90301513671875,-48.31909942626953,pulsator,RVA,75.91,11.65,1.5,vsx,allsky_pulsators,,,,,,rv_tauri,10.0,V
2649,UY Ara,262.3710021972656,-59.90060043334961,pulsator,RVA,57.95,11.85,0.9000000000000004,vsx,allsky_pulsators,,,,,,rv_tauri,10.5,V
2650,V1504 Cen,201.52200317382812,-47.39509963989258,pulsator,RVA,29.31,11.875000000000002,1.1500000000000004,vsx,allsky_pulsators,,,,,,rv_tauri,10.4,V
2651,RS Pav,271.8420104980469,-58.961700439453125,pulsator,RVA,39.89,11.950000000000001,1.9000000000000004,vsx,allsky_pulsators,,,,,,rv_tauri,10.1,V
2652,V0453 Oph,261.7049865722656,-2.393440008163452,pulsator,RVA,81.05,11.955,1.4900000000000002,vsx,allsky_pulsators,,,,,,rv_tauri,10.31,V
2653,TX Per,42.001800537109375,36.967201232910156,pulsator,RVA,78.0,12.055000000000001,2.6899999999999995,vsx,allsky_pulsators,,,,,,rv_tauri,9.81,V
2654,DI Car,168.96800231933594,-69.91300201416016,pulsator,RVA,58.32,12.1,3.200000000000001,vsx,allsky_pulsators,,,,,,rv_tauri,9.6,V
2655,V0405 Cen,203.8209991455078,-60.32640075683594,pulsator,RVA,67.7,12.1,1.4000000000000004,vsx,allsky_pulsators,,,,,,rv_tauri,10.5,V
2656,BU Cen,202.4029998779297,-50.00149917602539,pulsator,RV,170.0,12.1,2.200000000000001,vsx,allsky_pulsators,,,,,,rv_tauri,10.1,V
2657,HI Tel,283.843994140625,-52.7510986328125,pulsator,RVA,66.3,12.1,1.200000000000001,vsx,allsky_pulsators,,,,,,rv_tauri,10.6,V
2658,V0360 Cyg,317.64801025390625,30.672399520874023,pulsator,RVA,70.39,12.195,1.870000000000001,vsx,allsky_pulsators,,,,,,rv_tauri,10.36,V
2659,V0611 Cyg,322.3429870605469,41.93790054321289,pulsator,RVA,100.0,12.200000000000001,1.0,vsx,allsky_pulsators,,,,,,rv_tauri,10.8,V
2660,V0895 Ara,271.5069885253906,-47.524200439453125,pulsator,RVA,109.7,12.21,2.9800000000000004,vsx,allsky_pulsators,,,,,,rv_tauri,9.82,V
2661,KO Cnc,122.81700134277344,11.949399948120117,pulsator,RV,66.25,12.25,0.3000000000000007,vsx,allsky_pulsators,,,,,,rv_tauri,11.2,V
2662,EQ Cas,358.22198486328125,55.01359939575195,pulsator,RVA,58.34,12.250000000000002,4.1,vsx,allsky_pulsators,,,,,,rv_tauri,9.3,V
2663,AZ Sgr,276.0459899902344,-30.59670066833496,pulsator,RVA,113.5,12.250000000000002,1.9000000000000004,vsx,allsky_pulsators,,,,,,rv_tauri,10.4,V
2664,AD Aql,284.7860107421875,-8.17057991027832,pulsator,RVA,66.0,12.35,0.7000000000000011,vsx,allsky_pulsators,,,,,,rv_tauri,11.1,V
2665,UZ Oph,260.49700927734375,6.911719799041748,pulsator,RVA,87.35,12.415000000000001,3.17,vsx,allsky_pulsators,,,,,,rv_tauri,9.93,V
2666,IX Oph,257.45098876953125,-27.283100128173828,pulsator,RVA,147.5,12.425,1.75,vsx,allsky_pulsators,,,,,,rv_tauri,10.65,V
2667,V0760 Sgr,267.5450134277344,-22.847900390625,pulsator,RVA,45.16,12.450000000000001,1.700000000000001,vsx,allsky_pulsators,,,,,,rv_tauri,10.7,V
2668,NGC 5904 SAW V84,229.6510009765625,2.071190118789673,pulsator,RVA,53.95,12.450000000000001,1.4000000000000004,vsx,allsky_pulsators,,,,,,rv_tauri,10.85,V
2669,V1332 Aql,296.0459899902344,-11.324199676513672,pulsator,RVA,58.62,12.5,2.0,vsx,allsky_pulsators,,,,,,rv_tauri,10.6,V
2670,V0691 Ara,253.11300659179688,-56.20370101928711,pulsator,RV,130.6,12.500000000000002,0.5999999999999996,vsx,allsky_pulsators,,,,,,rv_tauri,11.3,V
2671,CW Ind,345.2359924316406,-69.2782974243164,pulsator,RVA,121.31,12.65,0.5199999999999996,vsx,allsky_pulsators,,,,,,rv_tauri,11.49,V
2672,MZ Cyg,320.4779968261719,37.45920181274414,pulsator,RVA,42.82,12.725,1.75,vsx,allsky_pulsators,,,,,,rv_tauri,10.95,V
2673,RX Cap,303.7300109863281,-12.942899703979492,pulsator,RV,67.92,12.725,1.75,vsx,allsky_pulsators,,,,,,rv_tauri,10.95,V
2674,GK Car,168.50599670410156,-57.72100067138672,pulsator,RVA,55.3,12.75,1.6999999999999993,vsx,allsky_pulsators,,,,,,rv_tauri,11.0,V
2675,FV Oph,255.83200073242188,-24.48240089416504,pulsator,RVA,89.9,12.750000000000002,1.9000000000000004,vsx,allsky_pulsators,,,,,,rv_tauri,10.9,V
2676,SU Gem,93.5000991821289,27.703399658203125,pulsator,RVB,50.0,12.85,4.299999999999999,vsx,allsky_pulsators,,,,,,rv_tauri,9.8,V
2677,GP Cha,148.49000549316406,-76.614501953125,pulsator,RVB,100.4,12.875,2.0500000000000007,vsx,allsky_pulsators,,,,,,rv_tauri,10.95,V
2678,DF Cyg,297.2250061035156,43.03739929199219,pulsator,RVB,50.08,12.9,3.7600000000000016,vsx,allsky_pulsators,,,,,,rv_tauri,10.12,V
2679,NSV 3900,121.6719970703125,-8.595219612121582,pulsator,RVA,165.2,12.9,1.8000000000000007,vsx,allsky_pulsators,,,,,,rv_tauri,11.1,V
2680,V0385 CrA,270.4739990234375,-42.61970138549805,pulsator,RVA,78.95,12.915000000000001,2.17,vsx,allsky_pulsators,,,,,,rv_tauri,10.93,V
2681,V0347 Lac,335.2900085449219,41.38869857788086,pulsator,RVA,49.52,12.950000000000001,1.0999999999999996,vsx,allsky_pulsators,,,,,,rv_tauri,11.5,CV
2682,V1864 Sgr,275.6619873046875,-27.57819938659668,pulsator,RVB,81.1,12.950000000000001,0.9000000000000004,vsx,allsky_pulsators,,,,,,rv_tauri,11.6,V
2683,V2483 Cyg,317.03900146484375,36.47200012207031,pulsator,RVA,112.4,12.975,1.9299999999999997,vsx,allsky_pulsators,,,,,,rv_tauri,11.11,V
2684,V2342 Sgr,276.14898681640625,-24.887800216674805,pulsator,RVA,103.9,13.000000000000002,1.5999999999999996,vsx,allsky_pulsators,,,,,,rv_tauri,11.3,V
2685,QV Aql,298.5690002441406,7.611259937286377,pulsator,RVA,135.9,13.000000000000002,1.5999999999999996,vsx,allsky_pulsators,,,,,,rv_tauri,11.3,V
2686,NSV 7541,243.8280029296875,-63.00590133666992,pulsator,RVA,114.3,13.049999999999999,1.0999999999999996,vsx,allsky_pulsators,,,,,,rv_tauri,11.6,V
2687,PP Aql,298.1940002441406,12.66919994354248,pulsator,RVA,48.1655,13.05,1.5,vsx,allsky_pulsators,,,,,,rv_tauri,11.4,V
2688,V0407 Pav,288.65899658203125,-61.261199951171875,pulsator,RVB,112.8,13.05,1.5,vsx,allsky_pulsators,,,,,,rv_tauri,11.4,V
2689,ASAS J064243-1139.4,100.67900085449219,-11.656999588012695,pulsator,RVA,94.52,13.07,0.8599999999999994,vsx,allsky_pulsators,,,,,,rv_tauri,11.74,V
2690,V0594 Pup,126.51799774169922,-30.111400604248047,pulsator,RV,58.1,13.1,2.4000000000000004,vsx,allsky_pulsators,,,,,,rv_tauri,11.0,V
2691,V0721 Sgr,274.54901123046875,-35.5620002746582,pulsator,RVA,71.1,13.15,1.3000000000000007,vsx,allsky_pulsators,,,,,,rv_tauri,11.6,V
2692,V6191 Sgr,272.9200134277344,-28.78179931640625,pulsator,RV,89.58,13.15,1.3000000000000007,vsx,allsky_pulsators,,,,,,rv_tauri,11.6,V
2693,V0381 Aql,293.2229919433594,-1.037019968032837,pulsator,RVA,109.8,13.15,2.3000000000000007,vsx,allsky_pulsators,,,,,,rv_tauri,11.1,V
2694,ASASSN-V J184823.97-361502.6,282.1000061035156,-36.250701904296875,pulsator,RVA,84.67,13.195,1.5100000000000016,vsx,allsky_pulsators,,,,,,rv_tauri,11.54,V
2695,V0682 Cen,217.58299255371094,-34.78379821777344,pulsator,RVA,102.1,13.200000000000001,2.0,vsx,allsky_pulsators,,,,,,rv_tauri,11.3,V
2696,KQ CrA,269.8940124511719,-39.58530044555664,pulsator,RVA,61.81,13.25,1.3000000000000007,vsx,allsky_pulsators,,,,,,rv_tauri,11.7,V
2697,V2921 Oph,260.22900390625,-21.48900032043457,pulsator,RV,34.42,13.250000000000002,1.0999999999999996,vsx,allsky_pulsators,,,,,,rv_tauri,11.8,V
2698,V2600 Oph,257.9129943847656,-23.466800689697266,pulsator,RVA,53.1,13.299999999999999,1.5999999999999996,vsx,allsky_pulsators,,,,,,rv_tauri,11.6,V
2699,V1504 Sco,261.7439880371094,-43.55379867553711,pulsator,RVB,44.8,13.299999999999999,1.4000000000000004,vsx,allsky_pulsators,,,,,,rv_tauri,11.7,V
2700,FY Car,162.64500427246094,-62.53810119628906,pulsator,RVB,54.22,13.3,1.8000000000000007,vsx,allsky_pulsators,,,,,,rv_tauri,11.5,V
2701,V0489 Pav,278.6109924316406,-63.201698303222656,pulsator,RVA,186.0,13.3,2.1999999999999993,vsx,allsky_pulsators,,,,,,rv_tauri,11.3,V
2702,V0738 Sgr,272.72601318359375,-31.922399520874023,pulsator,RVA,87.05,13.35,2.0999999999999996,vsx,allsky_pulsators,,,,,,rv_tauri,11.4,V
2703,V0567 Sco,252.46099853515625,-40.91849899291992,pulsator,RVA,68.6106,13.38,1.6600000000000001,vsx,allsky_pulsators,,,,,,rv_tauri,11.65,V
2704,RS Sge,299.2770080566406,19.995500564575195,pulsator,RVB,81.3,13.4,3.3999999999999986,vsx,allsky_pulsators,,,,,,rv_tauri,10.8,V
2705,FF Sco,254.54400634765625,-32.076900482177734,pulsator,RVA,91.6,13.4,1.8000000000000007,vsx,allsky_pulsators,,,,,,rv_tauri,11.6,V
2706,V0592 Cen,197.1269989013672,-59.3838005065918,pulsator,RVB,82.87,13.4,3.0,vsx,allsky_pulsators,,,,,,rv_tauri,11.0,V
2707,RX Lib,235.5,-20.779399871826172,pulsator,RVA,49.84,13.4,1.8000000000000007,vsx,allsky_pulsators,,,,,,rv_tauri,11.6,V
2708,V0529 CrA,273.9930114746094,-41.09040069580078,pulsator,RVB,47.142,13.4,2.0,vsx,allsky_pulsators,,,,,,rv_tauri,11.5,V
2709,V0590 Aql,304.2860107421875,-4.051919937133789,pulsator,RVA,117.4,13.425,1.5500000000000007,vsx,allsky_pulsators,,,,,,rv_tauri,11.75,V
