source_id,priority,channels,n_channels,labels
321852999348549888,3,baffle,1,
321873267299854080,3,baffle,1,
321945182231192704,3,baffle,1,
321954802957939072,3,baffle,1,
321979168307830272,3,baffle,1,
322001841439737856,3,baffle,1,
322172922871602048,3,baffle,1,
322293319395816704,3,baffle,1,
322485179878912000,3,baffle,1,
322514836628921856,3,baffle,1,
322573797940615168,3,baffle,1,
322621832854862976,3,baffle,1,
322766517416522112,3,baffle,1,
322872762023939072,3,baffle,1,
322981471940616192,3,baffle,1,
323011815885026304,3,baffle,1,
323087269870424320,3,baffle,1,
323113245832714368,3,baffle,1,
323131559573245696,3,baffle,1,
323209418740112384,3,baffle,1,
323337580564172160,3,ossuary,1,rejected
323527727356377216,3,baffle,1,
323563908161014912,3,baffle,1,
323621971828434176,3,baffle,1,
323688152974841728,3,baffle,1,
323751340533707904,3,baffle,1,
323779962195642880,3,baffle,1,
323896957105150080,3,ossuary,1,rejected
324193924027530624,3,baffle,1,
324193928323629312,3,baffle,1,
324251240367144064,3,baffle,1,
324288898640511232,3,baffle,1,
324297866532016640,3,baffle,1,
324316111553077248,3,baffle,1,
324600885063966720,3,baffle,1,
324658021013655296,3,baffle,1,
324694304897591936,3,baffle,1,
324919709076067968,3,baffle,1,
324952385187224832,3,baffle,1,
324979701180649856,3,baffle,1,
325266914232516992,3,baffle,1,
325309211070498304,3,baffle,1,
325382496098304768,3,baffle,1,
325507535480916736,3,baffle,1,
325793133626066560,3,ossuary,1,rejected
325812924835703936,3,baffle,1,
325834807693980800,3,baffle,1,
325834811989032192,3,baffle,1,
325848487164968192,3,baffle,1,
326035709090031232,3,baffle,1,
326052751513516160,3,baffle,1,
326096804994593664,3,baffle,1,
326127522600726912,3,baffle,1,
326355774342180864,3,baffle,1,
326402361851884160,3,baffle,1,
326415422848274944,3,baffle,1,
326485688513200384,3,ossuary,1,rejected
326775581626893824,3,baffle,1,
326790940430006016,3,baffle,1,
326823371725753216,3,baffle,1,
326919853871845376,3,baffle,1,
326945456174152064,3,baffle,1,
326985171734046208,3,baffle,1,
327052864716042752,3,baffle,1,
327190338029389056,3,baffle,1,
327297643491365376,3,baffle,1,
327318362413477120,3,baffle,1,
327318362413477376,3,baffle,1,
327350587551145856,3,baffle,1,
327416317731456896,3,baffle,1,
327437277171819136,3,baffle,1,
327645982518145280,3,baffle,1,
327673504668539392,3,baffle,1,
327687008045661312,3,baffle,1,
327707005413688704,3,baffle,1,
327878769747540992,3,baffle,1,
328002980199998976,3,baffle,1,
328009091937609984,3,baffle,1,
328073039708418688,3,baffle,1,
328107605605175424,3,baffle,1,
328316272295561088,3,baffle,1,
328354549043920384,3,baffle,1,
328373206381676160,3,baffle,1,
328448213691127552,3,baffle,1,
328458792192746112,3,baffle,1,
328466179536454656,3,baffle,1,
328615614336104576,3,baffle,1,
328644231700676864,3,baffle,1,
328655639133843712,3,baffle,1,
328733326503471744,3,baffle,1,
328880867219728512,3,baffle,1,
328910249091448192,3,baffle,1,
328931066797232512,3,baffle,1,
329058438347139968,3,baffle,1,
329209071439742848,3,baffle,1,
329217287713315328,3,baffle,1,
329224670761686784,3,baffle,1,
329265666224928512,3,baffle,1,
329303629439700736,3,baffle,1,
329369050382223744,3,baffle,1,
329386956101401600,3,baffle,1,
329558582994434304,3,ossuary,1,rejected
329652621303064960,3,baffle,1,
329755047683419264,3,baffle,1,
330038962200527488,3,baffle,1,
330258624008052864,3,baffle,1,
330299821334367488,3,baffle,1,
330556527235711744,3,baffle,1,
330725027392844416,3,baffle,1,
330952420141763968,3,ossuary,1,rejected
330959670046541184,3,baffle,1,
331189605417246464,3,baffle,1,
331280246407595264,3,baffle,1,
331308726331940224,3,baffle,1,
331457920613758208,3,baffle,1,
331473141977845504,3,baffle,1,
331479395450207360,3,baffle,1,
331766093106704128,3,baffle,1,
331766677222281728,3,baffle,1,
331808316927794432,3,baffle,1,
331862364796816640,3,baffle,1,
331911915836343424,3,baffle,1,
331949986426307584,3,ossuary,1,rejected
331958950021326592,3,baffle,1,
332081378065894784,3,baffle,1,
332081378066332800,3,baffle,1,
332084981542978688,3,baffle,1,
332180024875703296,3,baffle,1,
332278740404154624,3,baffle,1,
332318597700221696,3,baffle,1,
332348387593214720,3,baffle,1,
332393188394287872,3,baffle,1,
332409925884476928,3,baffle,1,
332602782798340864,3,baffle,1,
332650718931298048,3,baffle,1,
332672743523468800,3,baffle,1,
332684254035776256,3,baffle,1,
332687032877841280,3,baffle,1,
332687037174461184,3,baffle,1,
332689236197702016,3,baffle,1,
332889652254099072,3,baffle,1,
332903778403980544,3,baffle,1,
332952702375782656,3,baffle,1,
332952702377672960,3,baffle,1,
332958169869595136,3,baffle,1,
332985623300964736,3,ossuary,1,rejected
333004830394584832,3,baffle,1,
333038674736955904,3,baffle,1,
333061764481006592,3,baffle,1,
333069804659746560,3,ossuary,1,rejected
333080554961022848,3,baffle,1,
333106466500471552,3,baffle,1,
333112410735588608,3,baffle,1,
333165427811432320,3,baffle,1,
333347087747895552,3,baffle,1,
333366260481838336,3,baffle,1,
333367016396082176,3,baffle,1,
333599700544490752,3,baffle,1,
333614165994351232,3,baffle,1,
333614200354086272,3,baffle,1,
333710441981148544,3,baffle,1,
333729545995783168,3,baffle,1,
333729545995783680,3,baffle,1,
333810428819666816,3,baffle,1,
333925224703606656,3,baffle,1,
333965803556359040,3,baffle,1,
334010746094742912,3,baffle,1,
334028956756014848,3,baffle,1,
334156706263100032,3,baffle,1,
334174298448932480,3,baffle,1,
334174367168871168,3,baffle,1,
334216389128483840,3,baffle,1,
334220851599242624,3,baffle,1,
334326031053830656,3,baffle,1,
334458036873113472,3,ossuary,1,rejected
334538163782924544,3,baffle,1,
334552015053297280,3,baffle,1,
334571080411162112,3,baffle,1,
334582114183971968,3,baffle,1,
334609395816136192,3,baffle,1,
334609395816136320,3,baffle,1,
334609498895351552,3,baffle,1,
334619665081191424,3,baffle,1,
334725119415090816,3,baffle,1,
334752912147933056,3,baffle,1,
334868846198779392,3,baffle,1,
334868846200578688,3,baffle,1,
334921931994446976,3,baffle,1,
334922241233955328,3,ossuary,1,rejected
334971577521448576,3,baffle,1,
334973677762255488,3,baffle,1,
335022636092697472,3,baffle,1,
335027072795657984,3,baffle,1,
335053461074634240,3,baffle,1,
335054457507033472,3,baffle,1,
335057859119434240,3,baffle,1,
335095929711110528,3,baffle,1,
335099361389422336,3,baffle,1,
335153722791640960,3,baffle,1,
335153791511116928,3,baffle,1,
335157738583643904,3,baffle,1,
335157742881172096,3,baffle,1,
335320127004412160,3,baffle,1,
335360362257851648,3,baffle,1,
335547141795577728,3,baffle,1,
335554013743682048,3,baffle,1,
335580981840968320,3,baffle,1,
335663827467328384,3,ossuary,1,rejected
335730657158415616,3,baffle,1,
335794153954598400,3,baffle,1,
335874379647942784,3,baffle,1,
335938597997773568,3,baffle,1,
335950628203469568,3,baffle,1,
335973473132501376,3,baffle,1,
335974920538376704,3,baffle,1,
336008730520776832,3,ossuary,1,rejected
336036798130297984,3,baffle,1,
336051577114393344,3,baffle,1,
336058139824524544,3,baffle,1,
336133662529755776,3,baffle,1,
336155996359639296,3,baffle,1,
336180219975100032,3,ossuary,1,rejected
336213480199770624,3,baffle,1,
336277728615763712,3,baffle,1,
336297524122344448,3,baffle,1,
336362086069880064,3,baffle,1,
336388130752483456,3,baffle,1,
336491931521795200,3,ossuary,1,rejected
336496673165625472,3,baffle,1,
336538488965931648,3,baffle,1,
336538798204902912,3,baffle,1,
336538798204903296,3,baffle,1,
336552095423531520,3,ossuary,1,rejected
336572706969808128,3,baffle,1,
336604665822977792,3,baffle,1,
336622288072267520,3,baffle,1,
336707057842629760,3,baffle,1,
336716261956288640,3,baffle,1,
336723614940290944,3,baffle,1,
336754096325317248,3,ossuary,1,rejected
336866482732985984,3,ossuary,1,rejected
337047661634263040,3,baffle,1,
337158884108272000,3,baffle,1,
337164214162384000,3,baffle,1,
337164214162385024,3,baffle,1,
337177408301862784,3,baffle,1,
337186307474018560,3,baffle,1,
337237056808301184,3,baffle,1,
337373705487259264,3,baffle,1,
337422251501029120,3,baffle,1,
337440913135243392,3,baffle,1,
337459501753831040,3,ossuary,1,rejected
337477059579939840,3,baffle,1,
337578936204562048,3,baffle,1,
337589725162376448,3,baffle,1,
337643528222009344,3,baffle,1,
337748329714767104,3,ossuary,1,rejected
337881331965544576,3,baffle,1,
337939782176958592,3,baffle,1,
337976512737177600,3,baffle,1,
338016266952924416,3,baffle,1,
338210639994729984,3,baffle,1,
338222146209822592,3,baffle,1,
338233313124790528,3,baffle,1,
338236787755719936,3,baffle,1,
338248465771354112,3,baffle,1,
338251425004245632,3,baffle,1,
338279355176181760,3,baffle,1,
338279428190799744,3,baffle,1,
338282417488098560,3,baffle,1,
338298081231596672,3,baffle,1,
338301590222002688,3,baffle,1,
338310008358103936,3,baffle,1,
338322102985762432,3,baffle,1,
338332582705917312,3,ossuary,1,rejected
338394292796206848,3,baffle,1,
338481841410379264,3,baffle,1,
338588936418056192,3,baffle,1,
338618490089133568,3,baffle,1,
338655456871269120,3,baffle,1,
338681162251683200,3,baffle,1,
338687484443702656,3,baffle,1,
338749435051733632,3,baffle,1,
338870450050630016,3,baffle,1,
338992667639802496,3,baffle,1,
339006579036670208,3,baffle,1,
339032215698568576,3,baffle,1,
339065888242452224,3,baffle,1,
339081247045677568,3,baffle,1,
339145083142036352,3,baffle,1,
339286202884520064,3,ossuary,1,rejected
339344335264839296,3,baffle,1,
339356429894391808,3,baffle,1,
339430410706568576,3,ossuary,1,rejected
339440645613105408,3,baffle,1,
339599387607357184,3,baffle,1,
339647151936467328,3,baffle,1,
339675150826335232,3,baffle,1,
339714771901348608,3,baffle,1,
339866298347467776,3,baffle,1,
339888426019210496,3,baffle,1,
339936667091756800,3,baffle,1,
339980437101240192,3,baffle,1,
339999953432622464,3,baffle,1,
340012086717198976,3,baffle,1,
340034038295283584,3,baffle,1,
340053936879395712,3,baffle,1,
340054173099837952,3,baffle,1,
340054173101962368,3,baffle,1,
340098123502949504,3,ossuary,1,rejected
340280161395620480,3,baffle,1,
340324451099285632,3,baffle,1,
340466906573723776,3,baffle,1,
340514975847696768,3,baffle,1,
340535037639073536,3,baffle,1,
340536588123083776,3,baffle,1,
340538821506054144,3,baffle,1,
340542768580197504,3,baffle,1,
340549335585900288,3,baffle,1,
340567576311295872,3,baffle,1,
340571115370315392,3,baffle,1,
340594553002636416,3,baffle,1,
340647157761812736,3,baffle,1,
340660175805401728,3,baffle,1,
340729896012307968,3,baffle,1,
340904134245325568,3,baffle,1,
341034907410095360,3,baffle,1,
341037553109900032,3,baffle,1,
341043634781604096,3,baffle,1,
341057035079334784,3,baffle,1,
341156850120968192,3,ossuary,1,rejected
341204403999220096,3,baffle,1,
341217151461570560,3,baffle,1,
341268141313108864,3,baffle,1,
341318783270840960,3,baffle,1,
341365924831880832,3,baffle,1,
341398055483461376,3,baffle,1,
341442139028575872,3,ossuary,1,rejected
341564459696863616,3,baffle,1,
341579676765904640,3,baffle,1,
341580780572504960,3,baffle,1,
341585590935866752,3,baffle,1,
341637607284431232,3,ossuary,1,rejected
341658983336797440,3,ossuary,1,rejected
341732925494069632,3,baffle,1,
341765670324875136,3,baffle,1,
341873319386151936,3,baffle,1,
341900807176732416,3,baffle,1,
341927264174834432,3,baffle,1,
341932345118978944,3,ossuary,1,rejected
341974749333384960,3,baffle,1,
341981685703751936,3,baffle,1,
342036528142494720,3,ossuary,1,rejected
342100849572457216,3,baffle,1,
342100913995979776,3,baffle,1,
342103667070807040,3,baffle,1,
342118677979615872,3,baffle,1,
342177712307847552,3,baffle,1,
342194131966128896,3,baffle,1,
342260897234007808,3,baffle,1,
342472003465698688,3,baffle,1,
342474335632994176,3,baffle,1,
342510933049151232,3,baffle,1,
342543879741925888,3,baffle,1,
342690595825270656,3,baffle,1,
342703519382916224,3,baffle,1,
342723856051578240,3,ossuary,1,rejected
342747289394786304,3,baffle,1,
342752615154145408,3,baffle,1,
342801135399410688,3,ossuary,1,rejected
342853770222809088,3,baffle,1,
342894800046463104,3,baffle,1,
342914002845288448,3,baffle,1,
343154658451728384,3,baffle,1,
343179363103019136,3,baffle,1,
343217987745288192,3,baffle,1,
343221281985111296,3,baffle,1,
343221286280063616,3,baffle,1,
343273547444060288,3,baffle,1,
343390778573983616,3,baffle,1,
343527259750070400,3,baffle,1,
343605664377685760,3,baffle,1,
343650469476501888,3,baffle,1,
343698302527939200,3,baffle,1,
343986443294687616,3,baffle,1,
344184939504562816,3,baffle,1,
344184939504562944,3,baffle,1,
344246718313509504,3,baffle,1,
344298189201526400,3,baffle,1,
344392949062218240,3,baffle,1,
344447688423359104,3,baffle,1,
344485552854821504,3,baffle,1,
344485759010680448,3,baffle,1,
344558051902752768,3,baffle,1,
344755242441441280,3,baffle,1,
344802590160372864,3,ossuary,1,rejected
344888455146800640,3,baffle,1,
344945320513660416,3,baffle,1,
344954700722464512,3,baffle,1,
344965970716644608,3,baffle,1,
344971773215371776,3,baffle,1,
344988918724805632,3,baffle,1,
344997375515403264,3,baffle,1,
345078979893436416,3,baffle,1,
345122101368055040,3,baffle,1,
345160446833300352,3,baffle,1,
345226962992016256,3,ossuary,1,rejected
345233976675573120,3,baffle,1,
345255245353561344,3,baffle,1,
345325167420921856,3,baffle,1,
345361657463135360,3,baffle,1,
345410963688168704,3,ossuary,1,rejected
345473013078544768,3,baffle,1,
345584377287531520,3,baffle,1,
345588947132709504,3,baffle,1,
345640452380374784,3,baffle,1,
345784690265711872,3,baffle,1,
345887945576152064,3,baffle,1,
346045450616871936,3,baffle,1,
346055582442066944,3,baffle,1,
346160109061755904,3,baffle,1,
346167462048100608,3,baffle,1,
346181755699386496,3,baffle,1,
346243117898318080,3,baffle,1,
346267929922947584,3,ossuary,1,rejected
346275592144529920,3,baffle,1,
346275592144530560,3,baffle,1,
346275901382204800,3,baffle,1,
346299094205636480,3,baffle,1,
346335893485275008,3,ossuary,1,rejected
346350633813036800,3,baffle,1,
346384680017173376,3,baffle,1,
346716874264268032,3,baffle,1,
346748377846800896,3,baffle,1,
346816238330923008,3,baffle,1,
346816238331590528,3,baffle,1,
346816719367258624,3,baffle,1,
346968486331614592,3,baffle,1,
347034461325118976,3,baffle,1,
347079163344507136,3,baffle,1,
347116782965431808,3,baffle,1,
347240379236068864,3,baffle,1,
347290303937514880,3,baffle,1,
347313737279200384,3,baffle,1,
347386614285280384,3,baffle,1,
347386614285686400,3,baffle,1,
347401354612815872,3,baffle,1,
347476602439755648,3,baffle,1,
347542298258974848,3,baffle,1,
347621669255120128,3,baffle,1,
347628369404081536,3,baffle,1,
347653963111379328,3,baffle,1,
347745604831102976,3,baffle,1,
347808311351669760,3,baffle,1,
347818687992627456,3,baffle,1,
347838990302348928,3,baffle,1,
347856410691149312,3,baffle,1,
347856414986986112,3,baffle,1,
348050822387299456,3,baffle,1,
348057346439669504,3,baffle,1,
348067383781015168,3,ossuary,1,rejected
348085727583543936,3,baffle,1,
348206472000847104,3,baffle,1,
348225919611684992,3,baffle,1,
348425304878632960,3,baffle,1,
348472725614640256,3,baffle,1,
348512475534101248,3,baffle,1,
348527490739758080,3,baffle,1,
348565526971745792,3,baffle,1,
348621400202585216,3,baffle,1,
348650777778973184,3,baffle,1,
348682040842972160,3,baffle,1,
348682320018447872,3,baffle,1,
348715339727107200,3,ossuary,1,rejected
348805564102912768,3,baffle,1,
348947748997315712,3,baffle,1,
349021480698253696,3,baffle,1,
349170056504934144,3,baffle,1,
349202526457480448,3,ossuary,1,rejected
349228193182512768,3,baffle,1,
349304025125055744,3,baffle,1,
349414732201529216,3,baffle,1,
349421565496102656,3,baffle,1,
349437615787356928,3,baffle,1,
349668508933224704,3,baffle,1,
349670059417777536,3,baffle,1,
349725619114694272,3,baffle,1,
349752522789342336,3,baffle,1,
349757573670716672,3,baffle,1,
349765991806582272,3,ossuary,1,rejected
349770080615615872,3,baffle,1,
349773241711531008,3,baffle,1,
349837769299832576,3,baffle,1,
349840964755638912,3,baffle,1,
349849103716341760,3,baffle,1,
349913944840500352,3,baffle,1,
350001115496358272,3,baffle,1,
350005406166203648,3,baffle,1,
350177754617989632,3,baffle,1,
350236788942292736,3,baffle,1,
350276504502248832,3,baffle,1,
350325260970638592,3,baffle,1,
350456553829025024,3,baffle,1,
350458855931484160,3,baffle,1,
350461153736829824,3,baffle,1,
350461673430007296,3,baffle,1,
350463700655078400,3,baffle,1,
350618044599740672,3,baffle,1,
350700404892107776,3,baffle,1,
350705795073737728,3,baffle,1,
350725277045424384,3,baffle,1,
350764447147130624,3,baffle,1,
350764451444290048,3,baffle,1,
350772384246696832,3,baffle,1,
350777061468250240,3,baffle,1,
350783246221102464,3,baffle,1,
350783246221408000,3,baffle,1,
350823240956380160,3,baffle,1,
350835919699993088,3,baffle,1,
350888829400342912,3,baffle,1,
350892956863492480,3,baffle,1,
350898282625272576,3,baffle,1,
350920921394976640,3,baffle,1,
350972014325924096,3,baffle,1,
351093579081650944,3,baffle,1,
351130073419874304,3,baffle,1,
351177455499338752,3,baffle,1,
351180131262061312,3,baffle,1,
351192092747802752,3,baffle,1,
351257960363764352,3,baffle,1,
351262800792463744,3,baffle,1,
351265725666832128,3,baffle,1,
351329085024310272,3,ossuary,1,rejected
351363719640452224,3,baffle,1,
351398212520641664,3,baffle,1,
351440685454560128,3,ossuary,1,rejected
351518166664312832,3,ossuary,1,rejected
351756240994547456,3,baffle,1,
351764422909357952,3,baffle,1,
351787886313574400,3,baffle,1,
351835307049557248,3,baffle,1,
351927215052594048,3,baffle,1,
351934327518443776,3,baffle,1,
351941994037271040,3,baffle,1,
351972466828005504,3,baffle,1,
351972638626697728,3,baffle,1,
351998996843113344,3,baffle,1,
352045107611840128,3,baffle,1,
352062523704254464,3,baffle,1,
352090565545718144,3,baffle,1,
352116812090621440,3,ossuary,1,rejected
352144471679117824,3,baffle,1,
352152718016317824,3,baffle,1,
352152894111360256,3,ossuary,1,rejected
352164950083172736,3,baffle,1,
352263665610654208,3,baffle,1,
352297578672585600,3,ossuary,1,rejected
